ticket_id,customer_id,match_id,ticket_type,purchase_date,quantity,unit_price,total_revenue,section,discount_code,sales_channel
T0022671,C002125,M019,Single Match,2025-08-31,1,30.45,30.45,Supporters' End,FAMILY,Online
T0022672,C000446,M019,Season Ticket,2025-04-28,1,31.26,31.26,East Sideline,MEMBER,Online
T0022673,C000799,M019,Single Match,2025-09-23,2,31.16,62.32,Supporters' End,,Online
T0022674,C002239,M019,Single Match,2025-08-11,1,42.7,42.7,West Sideline,FAMILY,Online
T0022675,C002075,M019,Single Match,2025-10-02,1,33.62,33.62,Supporters' End,,Online
T0022676,C000064,M019,Single Match,2025-09-12,4,35.13,140.52,Family Zone,,Online
T0022677,C001680,M019,Single Match,2025-08-27,2,34.36,68.72,Supporters' End,,Mobile App
T0022678,C003073,M019,Single Match,2025-09-11,2,34.24,68.48,Supporters' End,,Online
T0022679,C000533,M019,Season Ticket,2025-08-09,1,23.41,23.41,Supporters' End,MEMBER,Online
T0022680,C003072,M019,Season Ticket,2025-04-02,1,30.5,30.5,East Sideline,MEMBER,Online
T0022681,C000439,M019,Season Ticket,2025-08-15,2,22.83,45.66,Supporters' End,MEMBER,Online
T0022682,C000341,M019,Season Ticket,2025-09-17,2,29.35,58.7,East Sideline,MEMBER,Mobile App
T0022683,C000338,M019,Group,2025-09-19,12,19.21,230.52,North End,GROUP15,Sales Representative
T0022684,C001058,M019,Single Match,2025-10-10,2,33.26,66.52,Supporters' End,,Online
T0022685,C000276,M019,Season Ticket,2025-08-05,3,33.71,101.13,West Sideline,MEMBER,Online
T0022686,C001011,M019,Season Ticket,2025-06-29,2,22.88,45.76,Supporters' End,MEMBER,Mobile App
T0022687,C000403,M019,Season Ticket,2025-06-18,4,34.39,137.56,West Sideline,MEMBER,Mobile App
T0022688,C001911,M019,Season Ticket,2025-08-17,3,32.21,96.63,East Sideline,MEMBER,Online
T0022689,C002426,M019,Season Ticket,2025-10-04,3,33.43,100.29,West Sideline,MEMBER,Box Office
T0022690,C002501,M019,Premium,2025-08-18,1,171.91,171.91,Club Level,,Sales Representative
T0022691,C000585,M019,Season Ticket,2025-08-10,1,43.52,43.52,Club Level,MEMBER,Sales Representative
T0022692,C000328,M019,Season Ticket,2025-07-27,2,31.31,62.62,East Sideline,MEMBER,Online
T0022693,C000743,M019,Single Match,2025-08-06,2,30.81,61.62,Supporters' End,,Mobile App
T0022694,C001566,M019,Season Ticket,2025-03-22,1,23.17,23.17,Supporters' End,MEMBER,Online
T0022695,C000156,M019,Season Ticket,2025-06-12,1,30.3,30.3,East Sideline,MEMBER,Box Office
T0022696,C001786,M019,Single Match,2025-10-09,1,34.72,34.72,Family Zone,,Online
T0022697,C000193,M019,Season Ticket,2025-07-22,1,22.45,22.45,Supporters' End,MEMBER,Online
T0022698,C001559,M019,Season Ticket,2025-08-06,4,31.89,127.56,East Sideline,MEMBER,Mobile App
T0022699,C000507,M019,Single Match,2025-09-18,2,32.83,65.66,Supporters' End,,Online
T0022700,C002195,M019,Single Match,2025-10-17,2,44.23,88.46,West Sideline,,Mobile App
T0022701,C000189,M019,Season Ticket,2025-10-14,1,32.0,32.0,East Sideline,MEMBER,Mobile App
T0022702,C000882,M019,Season Ticket,2025-06-28,4,32.82,131.28,West Sideline,MEMBER,Mobile App
T0022703,C001917,M019,Season Ticket,2025-04-21,1,30.87,30.87,East Sideline,MEMBER,Box Office
T0022704,C000125,M019,Single Match,2025-09-17,1,31.72,31.72,Supporters' End,,Box Office
T0022705,C001973,M019,Premium,2025-09-18,4,165.93,663.72,Club Level,,Mobile App
T0022706,C001972,M019,Season Ticket,2025-07-28,1,30.85,30.85,East Sideline,MEMBER,Box Office
T0022707,C001326,M019,Single Match,2025-10-10,3,46.1,138.3,West Sideline,,Online
T0022708,C000827,M019,Season Ticket,2025-05-21,1,21.77,21.77,Supporters' End,MEMBER,Mobile App
T0022709,C001897,M019,Season Ticket,2025-05-21,1,34.28,34.28,West Sideline,MEMBER,Online
T0022710,C000265,M019,Single Match,2025-09-24,1,43.42,43.42,East Sideline,,Sales Representative
T0022711,C000638,M019,Single Match,2025-09-11,4,33.9,135.6,Supporters' End,,Online
T0022712,C002968,M019,Season Ticket,2025-09-02,1,23.31,23.31,Supporters' End,MEMBER,Box Office
T0022713,C001711,M019,Group,2025-09-29,16,26.02,416.32,East Sideline,GROUP15,Box Office
T0022714,C000435,M019,Single Match,2025-08-18,2,33.95,67.9,Family Zone,,Mobile App
T0022715,C001836,M019,Single Match,2025-09-28,1,31.11,31.11,Supporters' End,,Box Office
T0022716,C001659,M019,Single Match,2025-09-06,2,38.98,77.96,East Sideline,SUMMIT10,Sales Representative
T0022717,C000482,M019,Season Ticket,2025-08-03,1,35.63,35.63,West Sideline,MEMBER,Mobile App
T0022718,C001531,M019,Season Ticket,2025-05-28,2,30.76,61.52,East Sideline,MEMBER,Online
T0022719,C002098,M019,Single Match,2025-10-10,3,34.74,104.22,Family Zone,,Online
T0022720,C003045,M019,Single Match,2025-10-02,2,44.39,88.78,West Sideline,SUMMIT10,Online
T0022721,C000416,M019,Single Match,2025-09-23,2,32.64,65.28,Supporters' End,,Online
T0022722,C002582,M019,Season Ticket,2025-06-26,1,24.18,24.18,Supporters' End,MEMBER,Online
T0022723,C000123,M019,Single Match,2025-09-07,2,32.61,65.22,Supporters' End,,Mobile App
T0022724,C000388,M019,Season Ticket,2025-05-07,1,22.54,22.54,Supporters' End,MEMBER,Online
T0022725,C000487,M019,Season Ticket,2025-07-17,1,32.53,32.53,East Sideline,MEMBER,Online
T0022726,C002119,M019,Season Ticket,2025-04-08,1,23.78,23.78,Supporters' End,MEMBER,Box Office
T0022727,C001966,M019,Season Ticket,2025-05-08,1,24.62,24.62,Supporters' End,MEMBER,Box Office
T0022728,C002725,M019,Single Match,2025-08-19,3,46.74,140.22,West Sideline,,Sales Representative
T0022729,C002410,M019,Single Match,2025-09-22,4,33.17,132.68,Supporters' End,,Mobile App
T0022730,C002217,M019,Season Ticket,2025-07-12,2,34.99,69.98,West Sideline,MEMBER,Mobile App
T0022731,C002554,M019,Season Ticket,2025-07-25,2,30.06,60.12,East Sideline,MEMBER,Mobile App
T0022732,C002139,M019,Season Ticket,2025-10-05,2,32.84,65.68,West Sideline,MEMBER,Mobile App
T0022733,C000350,M019,Single Match,2025-10-05,2,37.53,75.06,East Sideline,WELCOME,Online
T0022734,C002270,M019,Season Ticket,2025-08-23,2,36.33,72.66,West Sideline,MEMBER,Online
T0022735,C002943,M019,Season Ticket,2025-06-15,1,23.97,23.97,Supporters' End,MEMBER,Online
T0022736,C001429,M019,Premium,2025-09-25,3,165.79,497.37,Club Level,,Online
T0022737,C001900,M019,Single Match,2025-10-10,2,45.06,90.12,East Sideline,,Online
T0022738,C002530,M019,Season Ticket,2025-06-15,2,32.08,64.16,West Sideline,MEMBER,Sales Representative
T0022739,C001119,M019,Season Ticket,2025-06-29,2,23.34,46.68,Supporters' End,MEMBER,Online
T0022740,C001050,M019,Group,2025-08-26,12,18.39,220.68,Family Zone,GROUP15,Online
T0022741,C001544,M019,Single Match,2025-09-30,4,36.31,145.24,Family Zone,,Online
T0022742,C002147,M019,Season Ticket,2025-07-03,3,34.49,103.47,West Sideline,MEMBER,Online
T0022743,C000624,M019,Season Ticket,2025-06-26,1,21.57,21.57,Supporters' End,MEMBER,Online
T0022744,C001099,M019,Season Ticket,2025-10-17,2,31.37,62.74,East Sideline,MEMBER,Online
T0022745,C000230,M019,Season Ticket,2025-09-07,2,23.8,47.6,Supporters' End,MEMBER,Online
T0022746,C001092,M019,Season Ticket,2025-04-17,1,31.42,31.42,East Sideline,MEMBER,Online
T0022747,C002801,M019,Season Ticket,2025-04-16,1,32.93,32.93,West Sideline,MEMBER,Online
T0022748,C002696,M019,Single Match,2025-09-18,1,30.84,30.84,Supporters' End,,Online
T0022749,C001192,M019,Season Ticket,2025-04-01,3,32.2,96.6,West Sideline,MEMBER,Box Office
T0022750,C001740,M019,Season Ticket,2025-05-15,1,34.49,34.49,West Sideline,MEMBER,Online
T0022751,C002800,M019,Season Ticket,2025-10-16,1,29.83,29.83,East Sideline,MEMBER,Box Office
T0022752,C001923,M019,Season Ticket,2025-09-13,2,30.42,60.84,East Sideline,MEMBER,Mobile App
T0022753,C000563,M019,Single Match,2025-08-06,4,36.18,144.72,Family Zone,,Mobile App
T0022754,C001012,M019,Single Match,2025-09-18,1,42.62,42.62,East Sideline,,Online
T0022755,C000466,M019,Single Match,2025-10-08,4,32.67,130.68,Supporters' End,,Box Office
T0022756,C002664,M019,Season Ticket,2025-07-19,1,32.12,32.12,West Sideline,MEMBER,Online
T0022757,C001964,M019,Season Ticket,2025-07-19,2,21.52,43.04,Supporters' End,MEMBER,Mobile App
T0022758,C001891,M019,Single Match,2025-08-29,2,47.96,95.92,West Sideline,,Mobile App
T0022759,C003049,M019,Season Ticket,2025-07-13,2,33.37,66.74,West Sideline,MEMBER,Online
T0022760,C000454,M019,Season Ticket,2025-05-18,2,35.82,71.64,West Sideline,MEMBER,Mobile App
T0022761,C002145,M019,Season Ticket,2025-08-16,2,32.87,65.74,East Sideline,MEMBER,Mobile App
T0022762,C000318,M019,Season Ticket,2025-06-13,3,23.87,71.61,Supporters' End,MEMBER,Online
T0022763,C000266,M019,Season Ticket,2025-05-10,4,32.78,131.12,West Sideline,MEMBER,Mobile App
T0022764,C000650,M019,Season Ticket,2025-06-28,1,33.59,33.59,East Sideline,MEMBER,Online
T0022765,C002652,M019,Group,2025-08-28,16,19.65,314.4,North End,GROUP15,Sales Representative
T0022766,C003143,M019,Season Ticket,2025-10-16,3,23.27,69.81,Supporters' End,MEMBER,Sales Representative
T0022767,C002219,M019,Premium,2025-08-15,4,185.74,742.96,Fieldside,,Mobile App
T0022768,C002126,M019,Season Ticket,2025-10-06,1,31.42,31.42,East Sideline,MEMBER,Online
T0022769,C003138,M019,Season Ticket,2025-09-15,3,32.44,97.32,East Sideline,MEMBER,Mobile App
T0022770,C003046,M019,Season Ticket,2025-09-28,1,22.21,22.21,Supporters' End,MEMBER,Mobile App
T0022771,C001847,M019,Season Ticket,2025-06-11,1,24.46,24.46,Supporters' End,MEMBER,Mobile App
T0022772,C000732,M019,Group,2025-10-03,16,19.4,310.4,Family Zone,GROUP15,Mobile App
T0022773,C001571,M019,Season Ticket,2025-10-10,1,24.4,24.4,Supporters' End,MEMBER,Box Office
T0022774,C002013,M019,Season Ticket,2025-08-31,2,42.3,84.6,Club Level,MEMBER,Online
T0022775,C002016,M019,Single Match,2025-08-23,2,44.17,88.34,East Sideline,,Online
T0022776,C002616,M019,Season Ticket,2025-07-20,1,32.04,32.04,West Sideline,MEMBER,Online
T0022777,C002547,M019,Season Ticket,2025-08-19,1,43.95,43.95,Club Level,MEMBER,Online
T0022778,C001600,M019,Season Ticket,2025-08-03,1,33.8,33.8,West Sideline,MEMBER,Sales Representative
T0022779,C001319,M019,Single Match,2025-10-03,2,33.64,67.28,Supporters' End,,Online
T0022780,C000080,M019,Season Ticket,2025-10-01,1,43.21,43.21,Club Level,MEMBER,Online
T0022781,C000607,M019,Single Match,2025-08-27,4,35.89,143.56,Family Zone,,Mobile App
T0022782,C000488,M019,Single Match,2025-09-24,1,44.66,44.66,West Sideline,,Online
T0022783,C002389,M019,Single Match,2025-09-21,4,35.35,141.4,Family Zone,,Mobile App
T0022784,C002646,M019,Single Match,2025-08-10,3,45.58,136.74,West Sideline,,Mobile App
T0022785,C001631,M019,Season Ticket,2025-05-17,1,31.2,31.2,East Sideline,MEMBER,Box Office
T0022786,C003033,M019,Season Ticket,2025-08-18,2,24.45,48.9,Supporters' End,MEMBER,Mobile App
T0022787,C001641,M019,Season Ticket,2025-05-16,3,34.76,104.28,West Sideline,MEMBER,Online
T0022788,C001035,M019,Season Ticket,2025-07-13,3,24.56,73.68,Supporters' End,MEMBER,Online
T0022789,C000968,M019,Single Match,2025-09-14,2,46.39,92.78,East Sideline,,Mobile App
T0022790,C003091,M019,Single Match,2025-10-04,3,44.36,133.08,East Sideline,,Online
T0022791,C000619,M019,Single Match,2025-09-01,2,46.55,93.1,West Sideline,,Box Office
T0022792,C002601,M019,Season Ticket,2025-08-13,1,31.19,31.19,East Sideline,MEMBER,Mobile App
T0022793,C002919,M019,Premium,2025-09-01,2,161.77,323.54,Club Level,FAMILY,Online
T0022794,C002035,M019,Premium,2025-09-24,3,213.92,641.76,Summit Suites,,Online
T0022795,C000464,M019,Season Ticket,2025-06-17,1,31.2,31.2,East Sideline,MEMBER,Mobile App
T0022796,C001213,M019,Season Ticket,2025-06-15,2,31.02,62.04,East Sideline,MEMBER,Online
T0022797,C001443,M019,Season Ticket,2025-10-02,2,23.41,46.82,Supporters' End,MEMBER,Mobile App
T0022798,C001515,M019,Season Ticket,2025-04-24,2,22.42,44.84,Supporters' End,MEMBER,Online
T0022799,C000045,M019,Season Ticket,2025-06-13,1,21.26,21.26,Supporters' End,MEMBER,Mobile App
T0022800,C002952,M019,Season Ticket,2025-03-22,2,31.24,62.48,East Sideline,MEMBER,Online
T0022801,C000204,M019,Season Ticket,2025-09-14,1,32.19,32.19,East Sideline,MEMBER,Sales Representative
T0022802,C002674,M019,Premium,2025-09-29,2,175.71,351.42,Club Level,,Online
T0022803,C000107,M019,Single Match,2025-08-19,1,32.46,32.46,Supporters' End,,Online
T0022804,C000300,M019,Single Match,2025-08-07,3,44.56,133.68,East Sideline,,Mobile App
T0022805,C002794,M019,Single Match,2025-10-17,1,47.88,47.88,West Sideline,,Mobile App
T0022806,C002026,M019,Season Ticket,2025-09-15,2,22.37,44.74,Supporters' End,MEMBER,Mobile App
T0022807,C002106,M019,Single Match,2025-09-03,2,45.16,90.32,East Sideline,,Online
T0022808,C001803,M019,Season Ticket,2025-06-24,2,22.75,45.5,Supporters' End,MEMBER,Box Office
T0022809,C000522,M019,Single Match,2025-08-06,1,41.53,41.53,East Sideline,,Online
T0022810,C001264,M019,Premium,2025-08-30,1,216.44,216.44,Fieldside,,Online
T0022811,C000506,M019,Single Match,2025-08-04,2,47.82,95.64,West Sideline,,Online
T0022812,C001064,M019,Season Ticket,2025-07-05,1,35.11,35.11,West Sideline,MEMBER,Online
T0022813,C001380,M019,Season Ticket,2025-09-07,2,32.64,65.28,West Sideline,MEMBER,Mobile App
T0022814,C000907,M019,Single Match,2025-08-09,2,33.78,67.56,Family Zone,,Box Office
T0022815,C001916,M019,Premium,2025-09-17,4,174.38,697.52,Club Level,,Online
T0022816,C000948,M019,Season Ticket,2025-03-28,2,30.91,61.82,East Sideline,MEMBER,Online
T0022817,C002163,M019,Single Match,2025-09-19,2,33.18,66.36,Supporters' End,,Online
T0022818,C003139,M019,Season Ticket,2025-07-11,2,23.31,46.62,Supporters' End,MEMBER,Box Office
T0022819,C000324,M019,Season Ticket,2025-04-13,1,35.71,35.71,West Sideline,MEMBER,Online
T0022820,C001055,M019,Premium,2025-09-23,2,196.56,393.12,Fieldside,,Online
T0022821,C003194,M019,Premium,2025-08-04,1,201.75,201.75,Fieldside,,Sales Representative
T0022822,C000933,M019,Single Match,2025-08-30,1,42.33,42.33,East Sideline,,Mobile App
T0022823,C000356,M019,Single Match,2025-08-05,1,39.55,39.55,East Sideline,FAMILY,Box Office
T0022824,C000025,M019,Group,2025-08-18,25,19.09,477.25,Family Zone,GROUP15,Mobile App
T0022825,C002676,M019,Single Match,2025-10-12,2,30.3,60.6,Family Zone,WELCOME,Online
T0022826,C002159,M019,Season Ticket,2025-05-31,1,26.1,26.1,Supporters' End,MEMBER,Box Office
T0022827,C001913,M019,Group,2025-08-25,12,18.87,226.44,Family Zone,GROUP15,Online
T0022828,C000713,M019,Premium,2025-09-14,2,200.85,401.7,Fieldside,,Online
T0022829,C000903,M019,Season Ticket,2025-05-17,2,31.8,63.6,East Sideline,MEMBER,Sales Representative
T0022830,C000763,M019,Group,2025-09-25,10,18.97,189.7,Family Zone,GROUP15,Online
T0022831,C001060,M019,Season Ticket,2025-06-24,1,33.68,33.68,West Sideline,MEMBER,Online
T0022832,C002090,M019,Single Match,2025-08-27,2,30.54,61.08,Family Zone,WELCOME,Box Office
T0022833,C002047,M019,Season Ticket,2025-05-29,1,23.1,23.1,Supporters' End,MEMBER,Online
T0022834,C001977,M019,Season Ticket,2025-06-09,1,31.85,31.85,West Sideline,MEMBER,Sales Representative
T0022835,C000861,M019,Single Match,2025-10-07,2,48.39,96.78,West Sideline,,Box Office
T0022836,C003161,M019,Premium,2025-09-27,4,196.19,784.76,Fieldside,,Sales Representative
T0022837,C002391,M019,Premium,2025-09-13,3,186.84,560.52,Fieldside,,Box Office
T0022838,C001351,M019,Single Match,2025-10-02,2,44.2,88.4,East Sideline,,Online
T0022839,C000983,M019,Season Ticket,2025-08-13,2,34.75,69.5,West Sideline,MEMBER,Mobile App
T0022840,C000023,M019,Single Match,2025-08-24,3,38.71,116.13,East Sideline,WELCOME,Online
T0022841,C000161,M019,Season Ticket,2025-08-17,1,29.62,29.62,East Sideline,MEMBER,Mobile App
T0022842,C000539,M019,Season Ticket,2025-06-08,1,23.01,23.01,Supporters' End,MEMBER,Online
T0022843,C001036,M019,Single Match,2025-08-08,2,49.23,98.46,West Sideline,,Mobile App
T0022844,C001314,M019,Season Ticket,2025-05-24,1,24.39,24.39,Supporters' End,MEMBER,Mobile App
T0022845,C002184,M019,Season Ticket,2025-03-26,1,31.63,31.63,West Sideline,MEMBER,Online
T0022846,C001781,M019,Group,2025-09-14,8,18.68,149.44,Family Zone,GROUP15,Sales Representative
T0022847,C002614,M019,Season Ticket,2025-07-14,3,32.52,97.56,West Sideline,MEMBER,Online
T0022848,C001239,M019,Season Ticket,2025-08-27,1,35.84,35.84,West Sideline,MEMBER,Sales Representative
T0022849,C001455,M019,Season Ticket,2025-08-14,1,23.05,23.05,Supporters' End,MEMBER,Mobile App
T0022850,C001413,M019,Season Ticket,2025-09-17,2,34.63,69.26,West Sideline,MEMBER,Box Office
T0022851,C000615,M019,Single Match,2025-09-05,2,33.31,66.62,Supporters' End,,Online
T0022852,C001021,M019,Season Ticket,2025-04-10,3,22.48,67.44,Supporters' End,MEMBER,Online
T0022853,C000548,M019,Season Ticket,2025-08-05,2,23.63,47.26,Supporters' End,MEMBER,Online
T0022854,C001657,M019,Season Ticket,2025-10-15,1,30.75,30.75,East Sideline,MEMBER,Online
T0022855,C000467,M019,Season Ticket,2025-04-23,2,41.29,82.58,Club Level,MEMBER,Online
T0022856,C001594,M019,Season Ticket,2025-06-17,4,22.25,89.0,Supporters' End,MEMBER,Mobile App
T0022857,C002086,M019,Season Ticket,2025-07-03,2,23.2,46.4,Supporters' End,MEMBER,Box Office
T0022858,C000039,M019,Season Ticket,2025-04-03,3,34.02,102.06,West Sideline,MEMBER,Online
T0022859,C001816,M019,Single Match,2025-10-03,2,48.66,97.32,West Sideline,,Box Office
T0022860,C002366,M019,Season Ticket,2025-04-07,1,23.96,23.96,Supporters' End,MEMBER,Online
T0022861,C002747,M019,Single Match,2025-09-27,2,45.46,90.92,East Sideline,,Online
T0022862,C001529,M019,Single Match,2025-09-26,2,34.26,68.52,Family Zone,,Mobile App
T0022863,C002364,M019,Season Ticket,2025-05-22,2,30.84,61.68,East Sideline,MEMBER,Online
T0022864,C001187,M019,Group,2025-09-07,25,20.5,512.5,Family Zone,GROUP15,Online
T0022865,C001322,M019,Single Match,2025-10-13,2,32.15,64.3,Supporters' End,,Online
T0022866,C002418,M019,Season Ticket,2025-06-15,2,34.76,69.52,West Sideline,MEMBER,Online
T0022867,C001668,M019,Season Ticket,2025-07-31,2,32.52,65.04,West Sideline,MEMBER,Box Office
T0022868,C001090,M019,Single Match,2025-09-16,2,44.87,89.74,East Sideline,,Mobile App
T0022869,C002933,M019,Season Ticket,2025-07-27,2,32.77,65.54,West Sideline,MEMBER,Box Office
T0022870,C002435,M019,Season Ticket,2025-04-19,1,22.87,22.87,Supporters' End,MEMBER,Mobile App
T0022871,C002660,M019,Single Match,2025-08-05,1,47.38,47.38,East Sideline,,Online
T0022872,C002957,M019,Season Ticket,2025-07-05,4,33.02,132.08,East Sideline,MEMBER,Mobile App
T0022873,C002187,M019,Single Match,2025-09-19,2,43.54,87.08,East Sideline,,Online
T0022874,C000582,M019,Season Ticket,2025-07-29,1,32.01,32.01,East Sideline,MEMBER,Online
T0022875,C001156,M019,Single Match,2025-10-15,1,44.19,44.19,East Sideline,,Online
T0022876,C002076,M019,Season Ticket,2025-04-03,2,32.41,64.82,East Sideline,MEMBER,Mobile App
T0022877,C002767,M019,Premium,2025-09-16,1,196.8,196.8,Fieldside,,Box Office
T0022878,C001461,M019,Single Match,2025-10-02,2,41.8,83.6,East Sideline,SUMMIT10,Mobile App
T0022879,C002886,M019,Season Ticket,2025-04-23,2,23.06,46.12,Supporters' End,MEMBER,Online
T0022880,C000398,M019,Season Ticket,2025-08-31,1,25.39,25.39,Supporters' End,MEMBER,Box Office
T0022881,C000791,M019,Single Match,2025-10-08,2,43.99,87.98,East Sideline,,Sales Representative
T0022882,C001163,M019,Season Ticket,2025-04-21,1,23.12,23.12,Supporters' End,MEMBER,Mobile App
T0022883,C003012,M019,Season Ticket,2025-07-23,2,32.67,65.34,West Sideline,MEMBER,Online
T0022884,C000442,M020,Single Match,2025-09-06,2,49.45,98.9,West Sideline,,Online
T0022885,C001826,M020,Season Ticket,2025-06-01,2,36.7,73.4,West Sideline,MEMBER,Box Office
T0022886,C000675,M020,Premium,2025-08-16,2,158.99,317.98,Club Level,FAMILY,Sales Representative
T0022887,C002317,M020,Single Match,2025-10-11,1,33.03,33.03,Supporters' End,,Sales Representative
T0022888,C001155,M020,Single Match,2025-10-20,2,43.78,87.56,West Sideline,WELCOME,Online
T0022889,C001231,M020,Season Ticket,2025-04-04,1,25.8,25.8,Supporters' End,MEMBER,Mobile App
T0022890,C002748,M020,Season Ticket,2025-04-20,1,46.21,46.21,Club Level,MEMBER,Online
T0022891,C001478,M020,Group,2025-09-24,12,20.98,251.76,Family Zone,GROUP15,Online
T0022892,C000616,M020,Single Match,2025-10-16,2,50.84,101.68,West Sideline,,Mobile App
T0022893,C002073,M020,Single Match,2025-10-11,1,36.29,36.29,Family Zone,,Online
T0022894,C000034,M020,Single Match,2025-10-01,4,46.15,184.6,East Sideline,,Sales Representative
T0022895,C002262,M020,Single Match,2025-09-26,4,36.57,146.28,Family Zone,,Online
T0022896,C002005,M020,Season Ticket,2025-08-26,1,24.25,24.25,Supporters' End,MEMBER,Online
T0022897,C002026,M020,Season Ticket,2025-09-01,1,31.3,31.3,East Sideline,MEMBER,Online
