attendance_id,ticket_id,match_id,customer_id,tickets_issued,tickets_scanned,scan_timestamp,entry_gate,attendance_status
A0023842,T0023842,M020,C002582,1,1,2025-10-25 18:22:00,North Gate,Full Scan
A0023843,T0023843,M020,C001018,16,15,2025-10-25 18:41:00,North Gate,Partial Scan
A0023844,T0023844,M020,C000305,2,1,2025-10-25 18:48:00,North Gate,Partial Scan
A0023845,T0023845,M020,C002543,12,12,2025-10-25 18:29:00,North Gate,Full Scan
A0023846,T0023846,M020,C001626,1,1,2025-10-25 19:17:00,North Gate,Full Scan
A0023847,T0023847,M020,C001455,1,1,2025-10-25 18:20:00,Premium Entrance,Full Scan
A0023848,T0023848,M020,C001185,2,1,2025-10-25 18:39:00,East Gate,Partial Scan
A0023849,T0023849,M020,C001025,2,2,2025-10-25 18:12:00,Premium Entrance,Full Scan
A0023850,T0023850,M020,C001160,1,1,2025-10-25 18:53:00,North Gate,Full Scan
A0023851,T0023851,M020,C000337,1,1,2025-10-25 18:50:00,West Gate,Full Scan
A0023852,T0023852,M020,C002320,2,2,2025-10-25 19:27:00,North Gate,Full Scan
A0023853,T0023853,M020,C001966,1,1,2025-10-25 18:24:00,North Gate,Full Scan
A0023854,T0023854,M020,C000015,2,2,2025-10-25 17:50:00,North Gate,Full Scan
A0023855,T0023855,M020,C000160,2,2,2025-10-25 19:10:00,East Gate,Full Scan
A0023856,T0023856,M020,C000130,2,2,2025-10-25 18:29:00,Premium Entrance,Full Scan
A0023857,T0023857,M020,C000051,6,6,2025-10-25 18:50:00,West Gate,Full Scan
A0023858,T0023858,M020,C002695,1,1,2025-10-25 18:41:00,East Gate,Full Scan
A0023859,T0023859,M020,C002720,2,2,2025-10-25 19:22:00,East Gate,Full Scan
A0023860,T0023860,M020,C002647,2,2,2025-10-25 18:52:00,West Gate,Full Scan
A0023861,T0023861,M020,C001565,1,1,2025-10-25 18:40:00,West Gate,Full Scan
A0023862,T0023862,M020,C000170,4,4,2025-10-25 18:57:00,West Gate,Full Scan
A0023863,T0023863,M020,C000559,1,1,2025-10-25 19:12:00,North Gate,Full Scan
A0023864,T0023864,M020,C000193,1,0,,North Gate,No Show
A0023865,T0023865,M020,C001668,2,2,2025-10-25 18:55:00,East Gate,Full Scan
A0023866,T0023866,M020,C001881,1,0,,North Gate,No Show
A0023867,T0023867,M020,C002596,1,1,2025-10-25 19:04:00,North Gate,Full Scan
A0023868,T0023868,M020,C000801,2,2,2025-10-25 18:55:00,West Gate,Full Scan
A0023869,T0023869,M020,C001436,1,1,2025-10-25 18:15:00,East Gate,Full Scan
A0023870,T0023870,M020,C002103,1,1,2025-10-25 19:17:00,North Gate,Full Scan
A0023871,T0023871,M020,C000736,2,1,2025-10-25 19:15:00,East Gate,Partial Scan
A0023872,T0023872,M020,C001222,2,1,2025-10-25 19:25:00,West Gate,Partial Scan
A0023873,T0023873,M020,C001418,1,1,2025-10-25 18:54:00,Premium Entrance,Full Scan
A0023874,T0023874,M020,C002384,10,9,2025-10-25 19:27:00,West Gate,Partial Scan
A0023875,T0023875,M020,C001908,2,2,2025-10-25 18:38:00,North Gate,Full Scan
A0023876,T0023876,M020,C000227,2,2,2025-10-25 18:50:00,Premium Entrance,Full Scan
A0023877,T0023877,M020,C000487,3,2,2025-10-25 19:00:00,East Gate,Partial Scan
A0023878,T0023878,M020,C002369,3,3,2025-10-25 18:37:00,Premium Entrance,Full Scan
A0023879,T0023879,M020,C000693,2,2,2025-10-25 18:31:00,West Gate,Full Scan
A0023880,T0023880,M020,C000464,2,2,2025-10-25 18:18:00,Premium Entrance,Full Scan
A0023881,T0023881,M020,C001102,2,1,2025-10-25 19:06:00,West Gate,Partial Scan
A0023882,T0023882,M020,C001338,2,2,2025-10-25 19:02:00,North Gate,Full Scan
A0023883,T0023883,M020,C001827,1,1,2025-10-25 18:47:00,East Gate,Full Scan
A0023884,T0023884,M020,C000891,1,1,2025-10-25 18:16:00,North Gate,Full Scan
A0023885,T0023885,M020,C001936,4,4,2025-10-25 18:54:00,West Gate,Full Scan
A0023886,T0023886,M020,C000073,1,1,2025-10-25 18:56:00,North Gate,Full Scan
A0023887,T0023887,M020,C000045,3,3,2025-10-25 19:01:00,East Gate,Full Scan
A0023888,T0023888,M020,C000412,1,1,2025-10-25 18:33:00,East Gate,Full Scan
A0023889,T0023889,M020,C001967,3,3,2025-10-25 19:10:00,West Gate,Full Scan
A0023890,T0023890,M020,C002875,1,1,2025-10-25 18:41:00,West Gate,Full Scan
A0023891,T0023891,M020,C003012,1,1,2025-10-25 18:51:00,East Gate,Full Scan
A0023892,T0023892,M020,C001426,1,1,2025-10-25 18:45:00,East Gate,Full Scan
A0023893,T0023893,M020,C002208,20,16,2025-10-25 19:17:00,North Gate,Partial Scan
A0023894,T0023894,M020,C001563,1,1,2025-10-25 19:14:00,North Gate,Full Scan
A0023895,T0023895,M020,C001326,2,1,2025-10-25 19:07:00,North Gate,Partial Scan
A0023896,T0023896,M020,C001656,2,2,2025-10-25 18:36:00,North Gate,Full Scan
A0023897,T0023897,M020,C001836,1,1,2025-10-25 18:58:00,East Gate,Full Scan
A0023898,T0023898,M020,C001064,3,2,2025-10-25 19:08:00,North Gate,Partial Scan
A0023899,T0023899,M020,C001903,1,1,2025-10-25 18:44:00,West Gate,Full Scan
A0023900,T0023900,M020,C001054,10,9,2025-10-25 18:55:00,East Gate,Partial Scan
A0023901,T0023901,M020,C001659,4,4,2025-10-25 19:19:00,East Gate,Full Scan
A0023902,T0023902,M020,C002597,3,3,2025-10-25 18:44:00,West Gate,Full Scan
A0023903,T0023903,M020,C001279,1,1,2025-10-25 18:55:00,East Gate,Full Scan
A0023904,T0023904,M020,C001732,1,1,2025-10-25 19:10:00,East Gate,Full Scan
A0023905,T0023905,M020,C000413,4,4,2025-10-25 19:05:00,East Gate,Full Scan
A0023906,T0023906,M020,C001099,1,0,,West Gate,No Show
A0023907,T0023907,M020,C001376,2,1,2025-10-25 18:49:00,Premium Entrance,Partial Scan
A0023908,T0023908,M020,C000644,1,1,2025-10-25 18:49:00,North Gate,Full Scan
A0023909,T0023909,M020,C001058,3,3,2025-10-25 19:11:00,West Gate,Full Scan
A0023910,T0023910,M020,C001013,1,1,2025-10-25 19:27:00,West Gate,Full Scan
A0023911,T0023911,M020,C001446,4,4,2025-10-25 18:34:00,Premium Entrance,Full Scan
A0023912,T0023912,M020,C000596,2,2,2025-10-25 19:13:00,North Gate,Full Scan
A0023913,T0023913,M020,C002601,2,2,2025-10-25 18:52:00,Premium Entrance,Full Scan
A0023914,T0023914,M020,C001704,2,2,2025-10-25 18:54:00,West Gate,Full Scan
A0023915,T0023915,M020,C003105,2,2,2025-10-25 18:42:00,East Gate,Full Scan
A0023916,T0023916,M020,C002664,1,1,2025-10-25 18:25:00,North Gate,Full Scan
A0023917,T0023917,M020,C002487,1,1,2025-10-25 18:49:00,Premium Entrance,Full Scan
A0023918,T0023918,M020,C001864,2,2,2025-10-25 19:21:00,North Gate,Full Scan
A0023919,T0023919,M020,C000591,2,1,2025-10-25 18:28:00,East Gate,Partial Scan
A0023920,T0023920,M020,C001118,2,1,2025-10-25 18:26:00,East Gate,Partial Scan
A0023921,T0023921,M020,C000118,2,2,2025-10-25 18:45:00,East Gate,Full Scan
A0023922,T0023922,M020,C001933,2,2,2025-10-25 18:35:00,East Gate,Full Scan
A0023923,T0023923,M020,C000921,3,3,2025-10-25 18:46:00,Premium Entrance,Full Scan
A0023924,T0023924,M020,C000094,20,18,2025-10-25 18:35:00,West Gate,Partial Scan
A0023925,T0023925,M020,C001382,20,17,2025-10-25 18:36:00,West Gate,Partial Scan
A0023926,T0023926,M020,C001798,1,1,2025-10-25 18:52:00,Premium Entrance,Full Scan
A0023927,T0023927,M020,C001002,4,4,2025-10-25 18:51:00,East Gate,Full Scan
A0023928,T0023928,M020,C001300,16,16,2025-10-25 18:32:00,Premium Entrance,Full Scan
A0023929,T0023929,M020,C003044,3,3,2025-10-25 18:56:00,East Gate,Full Scan
A0023930,T0023930,M020,C002640,2,2,2025-10-25 18:37:00,North Gate,Full Scan
A0023931,T0023931,M020,C000132,2,2,2025-10-25 18:06:00,East Gate,Full Scan
A0023932,T0023932,M020,C001901,1,1,2025-10-25 18:47:00,North Gate,Full Scan
A0023933,T0023933,M020,C002628,1,1,2025-10-25 19:10:00,North Gate,Full Scan
A0023934,T0023934,M020,C002412,1,1,2025-10-25 18:43:00,West Gate,Full Scan
A0023935,T0023935,M020,C000317,2,2,2025-10-25 18:47:00,North Gate,Full Scan
A0023936,T0023936,M020,C002060,2,2,2025-10-25 18:24:00,North Gate,Full Scan
A0023937,T0023937,M020,C002082,2,2,2025-10-25 19:12:00,North Gate,Full Scan
A0023938,T0023938,M020,C001224,2,2,2025-10-25 18:49:00,West Gate,Full Scan
A0023939,T0023939,M020,C001872,1,1,2025-10-25 18:48:00,West Gate,Full Scan
A0023940,T0023940,M020,C000436,4,4,2025-10-25 18:50:00,West Gate,Full Scan
A0023941,T0023941,M020,C000991,2,2,2025-10-25 18:37:00,Premium Entrance,Full Scan
A0023942,T0023942,M020,C002492,8,5,2025-10-25 18:29:00,West Gate,Partial Scan
A0023943,T0023943,M020,C002768,30,25,2025-10-25 18:44:00,East Gate,Partial Scan
A0023944,T0023944,M020,C001995,2,2,2025-10-25 19:10:00,West Gate,Full Scan
A0023945,T0023945,M020,C001878,3,3,2025-10-25 18:40:00,East Gate,Full Scan
A0023946,T0023946,M020,C002367,2,2,2025-10-25 18:37:00,North Gate,Full Scan
A0023947,T0023947,M020,C003159,1,0,,North Gate,No Show
A0023948,T0023948,M020,C003133,1,1,2025-10-25 18:16:00,Premium Entrance,Full Scan
A0023949,T0023949,M020,C000826,1,1,2025-10-25 18:48:00,East Gate,Full Scan
A0023950,T0023950,M020,C002522,1,1,2025-10-25 18:52:00,East Gate,Full Scan
A0023951,T0023951,M020,C001210,16,14,2025-10-25 18:45:00,Premium Entrance,Partial Scan
A0023952,T0023952,M020,C001984,2,2,2025-10-25 18:46:00,North Gate,Full Scan
A0023953,T0023953,M020,C002192,1,1,2025-10-25 18:43:00,North Gate,Full Scan
A0023954,T0023954,M020,C002368,2,2,2025-10-25 19:01:00,East Gate,Full Scan
A0023955,T0023955,M020,C000610,10,8,2025-10-25 18:46:00,North Gate,Partial Scan
A0023956,T0023956,M020,C001041,1,1,2025-10-25 18:58:00,East Gate,Full Scan
A0023957,T0023957,M020,C001778,2,2,2025-10-25 19:09:00,North Gate,Full Scan
A0023958,T0023958,M020,C000544,20,16,2025-10-25 19:18:00,North Gate,Partial Scan
A0023959,T0023959,M020,C002542,1,1,2025-10-25 19:08:00,North Gate,Full Scan
A0023960,T0023960,M020,C002600,1,1,2025-10-25 18:55:00,East Gate,Full Scan
A0023961,T0023961,M020,C000517,3,3,2025-10-25 18:55:00,East Gate,Full Scan
A0023962,T0023962,M020,C000743,2,2,2025-10-25 18:53:00,West Gate,Full Scan
A0023963,T0023963,M020,C001940,4,4,2025-10-25 18:53:00,Premium Entrance,Full Scan
A0023964,T0023964,M020,C000449,2,2,2025-10-25 18:28:00,North Gate,Full Scan
A0023965,T0023965,M020,C000405,2,1,2025-10-25 19:14:00,East Gate,Partial Scan
A0023966,T0023966,M020,C001998,4,3,2025-10-25 19:00:00,Premium Entrance,Partial Scan
A0023967,T0023967,M020,C002554,1,1,2025-10-25 19:20:00,Premium Entrance,Full Scan
A0023968,T0023968,M020,C000352,2,2,2025-10-25 19:05:00,West Gate,Full Scan
A0023969,T0023969,M020,C000582,2,1,2025-10-25 18:52:00,North Gate,Partial Scan
A0023970,T0023970,M020,C002814,2,2,2025-10-25 18:40:00,North Gate,Full Scan
A0023971,T0023971,M020,C001608,2,2,2025-10-25 18:56:00,East Gate,Full Scan
A0023972,T0023972,M020,C000195,1,1,2025-10-25 18:41:00,East Gate,Full Scan
A0023973,T0023973,M020,C000407,12,10,2025-10-25 19:16:00,West Gate,Partial Scan
A0023974,T0023974,M020,C000109,1,1,2025-10-25 19:05:00,West Gate,Full Scan
A0023975,T0023975,M020,C001499,2,2,2025-10-25 18:42:00,West Gate,Full Scan
A0023976,T0023976,M020,C000451,3,2,2025-10-25 18:51:00,East Gate,Partial Scan
A0023977,T0023977,M020,C000076,2,2,2025-10-25 18:54:00,North Gate,Full Scan
A0023978,T0023978,M020,C003188,16,14,2025-10-25 18:39:00,East Gate,Partial Scan
A0023979,T0023979,M020,C002388,1,1,2025-10-25 19:03:00,East Gate,Full Scan
A0023980,T0023980,M020,C000854,1,1,2025-10-25 19:27:00,West Gate,Full Scan
A0023981,T0023981,M020,C001051,1,0,,East Gate,No Show
A0023982,T0023982,M020,C000601,3,3,2025-10-25 19:26:00,North Gate,Full Scan
A0023983,T0023983,M020,C002160,2,2,2025-10-25 18:56:00,West Gate,Full Scan
A0023984,T0023984,M020,C002871,1,1,2025-10-25 18:44:00,Premium Entrance,Full Scan
A0023985,T0023985,M020,C002968,1,1,2025-10-25 18:47:00,West Gate,Full Scan
A0023986,T0023986,M020,C000232,20,18,2025-10-25 18:24:00,East Gate,Partial Scan
A0023987,T0023987,M020,C000102,1,1,2025-10-25 18:51:00,Premium Entrance,Full Scan
A0023988,T0023988,M020,C000119,20,16,2025-10-25 18:35:00,North Gate,Partial Scan
A0023989,T0023989,M020,C002899,1,1,2025-10-25 19:27:00,Premium Entrance,Full Scan
A0023990,T0023990,M020,C001657,2,2,2025-10-25 18:29:00,East Gate,Full Scan
A0023991,T0023991,M020,C001023,2,1,2025-10-25 19:12:00,North Gate,Partial Scan
A0023992,T0023992,M020,C000097,1,1,2025-10-25 18:46:00,Premium Entrance,Full Scan
A0023993,T0023993,M020,C000734,1,1,2025-10-25 19:15:00,North Gate,Full Scan
A0023994,T0023994,M020,C001644,1,1,2025-10-25 18:52:00,Premium Entrance,Full Scan
A0023995,T0023995,M020,C001951,3,3,2025-10-25 19:04:00,West Gate,Full Scan
A0023996,T0023996,M020,C001122,2,2,2025-10-25 18:49:00,East Gate,Full Scan
A0023997,T0023997,M020,C001764,2,2,2025-10-25 18:48:00,North Gate,Full Scan
A0023998,T0023998,M020,C002862,1,1,2025-10-25 18:44:00,East Gate,Full Scan
A0023999,T0023999,M020,C001863,2,2,2025-10-25 18:39:00,Premium Entrance,Full Scan
A0024000,T0024000,M020,C000296,3,3,2025-10-25 18:59:00,West Gate,Full Scan
A0024001,T0024001,M020,C000057,1,1,2025-10-25 19:19:00,East Gate,Full Scan
A0024002,T0024002,M020,C002717,1,1,2025-10-25 18:52:00,Premium Entrance,Full Scan
A0024003,T0024003,M020,C002541,16,14,2025-10-25 18:46:00,North Gate,Partial Scan
A0024004,T0024004,M020,C002171,2,1,2025-10-25 18:30:00,West Gate,Partial Scan
A0024005,T0024005,M020,C000594,2,2,2025-10-25 18:46:00,West Gate,Full Scan
A0024006,T0024006,M020,C000230,1,0,,North Gate,No Show
A0024007,T0024007,M020,C002898,1,0,,North Gate,No Show
A0024008,T0024008,M020,C001964,2,2,2025-10-25 19:05:00,West Gate,Full Scan
A0024009,T0024009,M020,C002999,1,1,2025-10-25 18:58:00,North Gate,Full Scan
A0024010,T0024010,M020,C001295,2,2,2025-10-25 19:08:00,North Gate,Full Scan
A0024011,T0024011,M020,C002462,2,2,2025-10-25 18:41:00,East Gate,Full Scan
A0024012,T0024012,M020,C001637,1,1,2025-10-25 18:54:00,East Gate,Full Scan
A0024013,T0024013,M020,C000354,2,2,2025-10-25 19:06:00,East Gate,Full Scan
A0024014,T0024014,M020,C002285,2,2,2025-10-25 19:13:00,North Gate,Full Scan
A0024015,T0024015,M020,C002194,1,1,2025-10-25 19:12:00,West Gate,Full Scan
A0024016,T0024016,M020,C000244,1,0,,North Gate,No Show
A0024017,T0024017,M020,C002019,3,3,2025-10-25 18:49:00,West Gate,Full Scan
A0024018,T0024018,M020,C000558,3,2,2025-10-25 19:03:00,East Gate,Partial Scan
A0024019,T0024019,M020,C000039,2,2,2025-10-25 19:09:00,Premium Entrance,Full Scan
A0024020,T0024020,M020,C000556,2,2,2025-10-25 18:58:00,West Gate,Full Scan
A0024021,T0024021,M020,C002819,12,11,2025-10-25 19:19:00,Premium Entrance,Partial Scan
A0024022,T0024022,M020,C002426,1,1,2025-10-25 19:02:00,North Gate,Full Scan
A0024023,T0024023,M020,C000539,1,1,2025-10-25 19:06:00,North Gate,Full Scan
A0024024,T0024024,M020,C002260,2,2,2025-10-25 19:12:00,East Gate,Full Scan
A0024025,T0024025,M020,C000470,3,3,2025-10-25 18:52:00,West Gate,Full Scan
A0024026,T0024026,M020,C003138,3,3,2025-10-25 19:07:00,Premium Entrance,Full Scan
A0024027,T0024027,M020,C002366,2,2,2025-10-25 18:35:00,East Gate,Full Scan
A0024028,T0024028,M020,C002849,20,17,2025-10-25 18:32:00,West Gate,Partial Scan
A0024029,T0024029,M020,C001494,3,2,2025-10-25 19:05:00,West Gate,Partial Scan
A0024030,T0024030,M020,C002353,2,2,2025-10-25 19:06:00,West Gate,Full Scan
A0024031,T0024031,M020,C000088,1,1,2025-10-25 19:12:00,Premium Entrance,Full Scan
A0024032,T0024032,M020,C001897,2,2,2025-10-25 19:19:00,West Gate,Full Scan
A0024033,T0024033,M020,C003006,1,1,2025-10-25 19:19:00,North Gate,Full Scan
A0024034,T0024034,M020,C000328,1,1,2025-10-25 19:15:00,East Gate,Full Scan
A0024035,T0024035,M020,C000398,3,3,2025-10-25 18:34:00,East Gate,Full Scan
A0024036,T0024036,M020,C001815,3,2,2025-10-25 18:46:00,East Gate,Partial Scan
A0024037,T0024037,M020,C000729,2,2,2025-10-25 18:48:00,East Gate,Full Scan
A0024038,T0024038,M020,C002957,1,1,2025-10-25 18:41:00,East Gate,Full Scan
A0024039,T0024039,M020,C000978,1,1,2025-10-25 18:48:00,Premium Entrance,Full Scan
A0024040,T0024040,M020,C003094,2,2,2025-10-25 19:11:00,Premium Entrance,Full Scan
A0024041,T0024041,M020,C001060,1,1,2025-10-25 19:00:00,North Gate,Full Scan
A0024042,T0024042,M020,C001712,2,2,2025-10-25 18:31:00,East Gate,Full Scan
A0024043,T0024043,M020,C001868,1,1,2025-10-25 18:36:00,Premium Entrance,Full Scan
A0024044,T0024044,M020,C002559,1,1,2025-10-25 19:01:00,West Gate,Full Scan
A0024045,T0024045,M020,C002629,1,0,,West Gate,No Show
A0024046,T0024046,M020,C000990,2,2,2025-10-25 19:12:00,East Gate,Full Scan
A0024047,T0024047,M020,C000477,2,2,2025-10-25 19:17:00,North Gate,Full Scan
A0024048,T0024048,M020,C001848,1,1,2025-10-25 19:05:00,Premium Entrance,Full Scan
A0024049,T0024049,M020,C002270,1,1,2025-10-25 18:53:00,North Gate,Full Scan
A0024050,T0024050,M020,C000281,3,3,2025-10-25 18:31:00,North Gate,Full Scan
A0024051,T0024051,M020,C002878,2,2,2025-10-25 18:52:00,West Gate,Full Scan
A0024052,T0024052,M020,C001991,1,1,2025-10-25 18:55:00,East Gate,Full Scan
A0024053,T0024053,M020,C000549,1,1,2025-10-25 19:16:00,East Gate,Full Scan
A0024054,T0024054,M020,C001810,1,1,2025-10-25 19:00:00,North Gate,Full Scan
A0024055,T0024055,M020,C002361,1,1,2025-10-25 18:56:00,North Gate,Full Scan
A0024056,T0024056,M020,C000754,1,1,2025-10-25 19:27:00,West Gate,Full Scan
A0024057,T0024057,M020,C002581,1,1,2025-10-25 18:31:00,West Gate,Full Scan
A0024058,T0024058,M020,C001661,1,1,2025-10-25 18:56:00,North Gate,Full Scan
A0024059,T0024059,M020,C002692,2,2,2025-10-25 19:27:00,West Gate,Full Scan
A0024060,T0024060,M020,C001567,1,1,2025-10-25 18:41:00,North Gate,Full Scan
A0024061,T0024061,M020,C001736,2,2,2025-10-25 18:55:00,East Gate,Full Scan
A0024062,T0024062,M020,C002418,1,1,2025-10-25 18:51:00,North Gate,Full Scan
A0024063,T0024063,M020,C000473,2,2,2025-10-25 19:16:00,West Gate,Full Scan
A0024064,T0024064,M020,C002461,1,0,,East Gate,No Show
A0024065,T0024065,M020,C001944,3,3,2025-10-25 18:42:00,North Gate,Full Scan
A0024066,T0024066,M020,C002403,3,3,2025-10-25 18:42:00,Premium Entrance,Full Scan
A0024067,T0024067,M020,C000584,2,2,2025-10-25 19:10:00,North Gate,Full Scan
A0024068,T0024068,M020,C000713,2,2,2025-10-25 19:21:00,West Gate,Full Scan
A0024069,T0024069,M020,C003088,1,0,,West Gate,No Show
A0024070,T0024070,M020,C002340,2,2,2025-10-25 18:55:00,North Gate,Full Scan
A0024071,T0024071,M020,C000112,2,2,2025-10-25 18:52:00,West Gate,Full Scan
A0024072,T0024072,M020,C000586,4,4,2025-10-25 19:02:00,North Gate,Full Scan
A0024073,T0024073,M020,C002666,1,1,2025-10-25 19:16:00,West Gate,Full Scan
A0024074,T0024074,M020,C002592,1,1,2025-10-25 19:14:00,Premium Entrance,Full Scan
A0024075,T0024075,M020,C000649,1,1,2025-10-25 18:48:00,West Gate,Full Scan
A0024076,T0024076,M020,C001301,1,1,2025-10-25 19:01:00,Premium Entrance,Full Scan
A0024077,T0024077,M020,C002845,1,1,2025-10-25 18:56:00,West Gate,Full Scan
A0024078,T0024078,M020,C003157,2,1,2025-10-25 18:53:00,North Gate,Partial Scan
A0024079,T0024079,M020,C002517,2,2,2025-10-25 19:10:00,West Gate,Full Scan
A0024080,T0024080,M020,C001193,2,2,2025-10-25 18:58:00,East Gate,Full Scan
A0024081,T0024081,M020,C001020,3,3,2025-10-25 19:05:00,West Gate,Full Scan
A0024082,T0024082,M020,C000742,1,1,2025-10-25 18:43:00,East Gate,Full Scan
A0024083,T0024083,M020,C002316,1,0,,West Gate,No Show
A0024084,T0024084,M020,C001740,4,2,2025-10-25 18:33:00,West Gate,Partial Scan
A0024085,T0024085,M020,C003046,1,1,2025-10-25 19:07:00,East Gate,Full Scan
A0024086,T0024086,M020,C001938,3,3,2025-10-25 19:06:00,North Gate,Full Scan
A0024087,T0024087,M020,C002749,2,2,2025-10-25 18:36:00,West Gate,Full Scan
A0024088,T0024088,M020,C002952,1,1,2025-10-25 18:17:00,West Gate,Full Scan
A0024089,T0024089,M020,C001681,1,1,2025-10-25 19:27:00,North Gate,Full Scan
A0024090,T0024090,M020,C001413,2,1,2025-10-25 18:46:00,North Gate,Partial Scan
A0024091,T0024091,M020,C001363,20,16,2025-10-25 18:49:00,Premium Entrance,Partial Scan
A0024092,T0024092,M020,C002123,1,1,2025-10-25 19:04:00,North Gate,Full Scan
A0024093,T0024093,M020,C001149,6,5,2025-10-25 19:11:00,Premium Entrance,Partial Scan
A0024094,T0024094,M020,C001714,2,2,2025-10-25 19:01:00,North Gate,Full Scan
A0024095,T0024095,M020,C001581,1,1,2025-10-25 18:39:00,Premium Entrance,Full Scan
A0024096,T0024096,M020,C002828,8,5,2025-10-25 18:47:00,North Gate,Partial Scan
A0024097,T0024097,M020,C001665,2,2,2025-10-25 19:09:00,North Gate,Full Scan
A0024098,T0024098,M020,C001166,2,2,2025-10-25 19:14:00,East Gate,Full Scan
A0024099,T0024099,M020,C000016,1,1,2025-10-25 18:45:00,East Gate,Full Scan
A0024100,T0024100,M020,C001165,1,0,,North Gate,No Show
A0024101,T0024101,M020,C000084,3,3,2025-10-25 17:56:00,East Gate,Full Scan
A0024102,T0024102,M020,C003141,1,1,2025-10-25 18:35:00,North Gate,Full Scan
A0024103,T0024103,M020,C001162,3,3,2025-10-25 18:55:00,West Gate,Full Scan
A0024104,T0024104,M020,C002204,2,2,2025-10-25 18:21:00,East Gate,Full Scan
A0024105,T0024105,M020,C003193,2,1,2025-10-25 18:43:00,West Gate,Partial Scan
A0024106,T0024106,M020,C001481,8,7,2025-10-25 18:53:00,West Gate,Partial Scan
A0024107,T0024107,M020,C001925,2,1,2025-10-25 19:05:00,West Gate,Partial Scan
A0024108,T0024108,M020,C002259,1,1,2025-10-25 19:09:00,North Gate,Full Scan
A0024109,T0024109,M020,C000542,12,8,2025-10-25 18:42:00,Premium Entrance,Partial Scan
A0024110,T0024110,M020,C000843,2,2,2025-10-25 18:48:00,West Gate,Full Scan
A0024111,T0024111,M020,C001318,2,2,2025-10-25 18:56:00,West Gate,Full Scan
A0024112,T0024112,M020,C001001,2,2,2025-10-25 18:22:00,West Gate,Full Scan
A0024113,T0024113,M020,C000994,4,4,2025-10-25 18:54:00,West Gate,Full Scan
A0024114,T0024114,M020,C002031,2,2,2025-10-25 19:18:00,West Gate,Full Scan
A0024115,T0024115,M020,C000933,2,1,2025-10-25 18:51:00,West Gate,Partial Scan
A0024116,T0024116,M020,C000715,2,2,2025-10-25 19:12:00,North Gate,Full Scan
A0024117,T0024117,M020,C000306,4,4,2025-10-25 18:57:00,North Gate,Full Scan
A0024118,T0024118,M020,C000677,4,2,2025-10-25 18:40:00,East Gate,Partial Scan
A0024119,T0024119,M020,C000836,30,27,2025-10-25 18:27:00,West Gate,Partial Scan
A0024120,T0024120,M020,C001631,2,1,2025-10-25 18:49:00,West Gate,Partial Scan
A0024121,T0024121,M020,C002995,1,1,2025-10-25 19:09:00,West Gate,Full Scan
A0024122,T0024122,M020,C000377,1,1,2025-10-25 18:44:00,North Gate,Full Scan
A0024123,T0024123,M020,C001239,2,2,2025-10-25 18:49:00,Premium Entrance,Full Scan
A0024124,T0024124,M020,C000229,2,2,2025-10-25 19:27:00,North Gate,Full Scan
